edge_type_id target_model_id target_label source_label weight_max weight_func weight_sigma distance_range target_sections delay params_file
869 476218657 e4Scnn1a LIFi23Htr3a 2.3225337216e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
870 314900022 e4Scnn1a i5Sst 1.04783121165e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
871 348592897 e4Scnn1a i5Sst 3.31760120223e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
872 395830185 e4Scnn1a i5Sst 1.55752202911e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
873 469798159 e4Scnn1a i5Sst 1.09863785119e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
874 476126528 e4Scnn1a i5Sst 3.29426130878e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
875 476218657 e4Scnn1a i5Sst 3.08453372029e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
876 314900022 e4Scnn1a LIFe5Rbp4 6.44636908516e-05 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5 AMPA_ExcToExc.json
877 348592897 e4Scnn1a LIFe5Rbp4 0.000175407921474 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5 AMPA_ExcToExc.json
878 395830185 e4Scnn1a LIFe5Rbp4 0.000117310806903 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5 AMPA_ExcToExc.json
879 469798159 e4Scnn1a LIFe5Rbp4 0.00011504676232799996 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5 AMPA_ExcToExc.json
880 476126528 e4Scnn1a LIFe5Rbp4 0.000119639385375 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5 AMPA_ExcToExc.json
881 476218657 e4Scnn1a LIFe5Rbp4 0.000142022745099 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5 AMPA_ExcToExc.json
882 314900022 e4Scnn1a LIFe23Cux2 0.000298190686091 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.6 AMPA_ExcToExc.json
883 348592897 e4Scnn1a LIFe23Cux2 0.0007913455677749999 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.6 AMPA_ExcToExc.json
884 395830185 e4Scnn1a LIFe23Cux2 0.0005287574749330001 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.6 AMPA_ExcToExc.json
885 469798159 e4Scnn1a LIFe23Cux2 0.0005299464117130001 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.6 AMPA_ExcToExc.json
886 476126528 e4Scnn1a LIFe23Cux2 0.0005417938440859999 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.6 AMPA_ExcToExc.json
887 476218657 e4Scnn1a LIFe23Cux2 0.00064886864563 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.6 AMPA_ExcToExc.json
888 314900022 e4Scnn1a LIFi6Pvalb 3.97112955008e-05 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
889 348592897 e4Scnn1a LIFi6Pvalb 8.713254762100001e-05 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
890 395830185 e4Scnn1a LIFi6Pvalb 5.33615801095e-05 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
891 469798159 e4Scnn1a LIFi6Pvalb 4.41588624888e-05 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
892 476126528 e4Scnn1a LIFi6Pvalb 0.00010231381747 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
893 476218657 e4Scnn1a LIFi6Pvalb 7.85676054795e-05 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
894 314900022 e4Scnn1a LIFe4Scnn1a 0.000204331555935 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
895 348592897 e4Scnn1a LIFe4Scnn1a 0.000569549322036 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
896 395830185 e4Scnn1a LIFe4Scnn1a 0.000368562946667 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
897 469798159 e4Scnn1a LIFe4Scnn1a 0.00035811527292500003 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
898 476126528 e4Scnn1a LIFe4Scnn1a 0.000377164900378 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
899 476218657 e4Scnn1a LIFe4Scnn1a 0.00045218056914 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
900 314900022 e4Scnn1a LIFi23Pvalb 1.80677692661e-05 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
901 348592897 e4Scnn1a LIFi23Pvalb 3.90405236445e-05 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
902 395830185 e4Scnn1a LIFi23Pvalb 2.4299150416e-05 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
903 469798159 e4Scnn1a LIFi23Pvalb 2.0404467197000006e-05 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
904 476126528 e4Scnn1a LIFi23Pvalb 4.61244971759e-05 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
905 476218657 e4Scnn1a LIFi23Pvalb 3.57066333628e-05 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
906 314900022 e4Scnn1a LIFe4other 0.000204331555935 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
907 348592897 e4Scnn1a LIFe4other 0.000569549322036 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
908 395830185 e4Scnn1a LIFe4other 0.000368562946667 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
909 469798159 e4Scnn1a LIFe4other 0.00035811527292500003 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
910 476126528 e4Scnn1a LIFe4other 0.000377164900378 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
911 476218657 e4Scnn1a LIFe4other 0.00045218056914 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
912 314900022 e4Scnn1a LIFi4Pvalb 6.73827959215e-05 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
913 348592897 e4Scnn1a LIFi4Pvalb 0.00014632586105399998 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
914 395830185 e4Scnn1a LIFi4Pvalb 9.05993147565e-05 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
915 469798159 e4Scnn1a LIFi4Pvalb 7.56448462585e-05 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
916 476126528 e4Scnn1a LIFi4Pvalb 0.000172531236896 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
917 476218657 e4Scnn1a LIFi4Pvalb 0.000133216094075 DirectionRule_others 90.0 "[0.0, 50.0]" "[""somatic"", ""basal"", ""apical""]" 0.9 GABA_InhToExc.json
918 314900022 e4Scnn1a LIFe4Rorb 0.000204331555935 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
919 314900022 e4Scnn1a i5Htr3a 0.000204331555935 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
920 348592897 e4Scnn1a LIFe4Rorb 0.000569549322036 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
921 348592897 e4Scnn1a i5Htr3a 0.000569549322036 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
922 395830185 e4Scnn1a LIFe4Rorb 0.000368562946667 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
923 395830185 e4Scnn1a i5Htr3a 0.000368562946667 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
924 469798159 e4Scnn1a LIFe4Rorb 0.00035811527292500003 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
925 469798159 e4Scnn1a i5Htr3a 0.00035811527292500003 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
926 476126528 e4Scnn1a LIFe4Rorb 0.000377164900378 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
927 476126528 e4Scnn1a i5Htr3a 0.000377164900378 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
928 476218657 e4Scnn1a LIFe4Rorb 0.00045218056914 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
929 476218657 e4Scnn1a i5Htr3a 0.00045218056914 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
930 314900022 e4Scnn1a LIFi4Htr3a 3.2500000000000004e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
931 348592897 e4Scnn1a LIFi4Htr3a 9.14176518215e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
932 395830185 e4Scnn1a LIFi4Htr3a 4.93187421797e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
933 469798159 e4Scnn1a LIFi4Htr3a 3.6603054739e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
934 476126528 e4Scnn1a LIFi4Htr3a 8.48417037625e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
935 476218657 e4Scnn1a LIFi4Htr3a 7.548234595199999e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
936 314900022 e4Scnn1a LIFi4Sst 3.53326862104e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
937 348592897 e4Scnn1a LIFi4Sst 0.000112123325768 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
938 395830185 e4Scnn1a LIFi4Sst 5.2473406685e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
939 469798159 e4Scnn1a LIFi4Sst 3.68951477266e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
940 476126528 e4Scnn1a LIFi4Sst 0.000111086202169 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
941 476218657 e4Scnn1a LIFi4Sst 0.000103971744713 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
942 314900022 e4Scnn1a LIFe4Nr5a1 0.000204331555935 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
943 348592897 e4Scnn1a LIFe4Nr5a1 0.000569549322036 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
944 395830185 e4Scnn1a LIFe4Nr5a1 0.000368562946667 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
945 469798159 e4Scnn1a LIFe4Nr5a1 0.00035811527292500003 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
946 476126528 e4Scnn1a LIFe4Nr5a1 0.000377164900378 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
947 476218657 e4Scnn1a LIFe4Nr5a1 0.00045218056914 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 1.3 AMPA_ExcToExc.json
948 314900022 e4Scnn1a LIFe5noRbp4 6.44636908516e-05 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5 AMPA_ExcToExc.json
949 348592897 e4Scnn1a LIFe5noRbp4 0.000175407921474 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5 AMPA_ExcToExc.json
950 395830185 e4Scnn1a LIFe5noRbp4 0.000117310806903 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5 AMPA_ExcToExc.json
951 469798159 e4Scnn1a LIFe5noRbp4 0.00011504676232799996 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5 AMPA_ExcToExc.json
952 476126528 e4Scnn1a LIFe5noRbp4 0.000119639385375 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5 AMPA_ExcToExc.json
953 476218657 e4Scnn1a LIFe5noRbp4 0.000142022745099 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5 AMPA_ExcToExc.json
954 314900022 e4Scnn1a i23Htr3a 1e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
955 314900022 e4Scnn1a LIFi23Htr3a 1e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
956 348592897 e4Scnn1a LIFi23Htr3a 2.81285082528e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
957 348592897 e4Scnn1a i23Htr3a 2.81285082528e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
958 395830185 e4Scnn1a i23Htr3a 1.51749975938e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
959 395830185 e4Scnn1a LIFi23Htr3a 1.51749975938e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
960 469798159 e4Scnn1a LIFi23Htr3a 1.12624783812e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
961 469798159 e4Scnn1a i23Htr3a 1.12624783812e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
962 476126528 e4Scnn1a LIFi23Htr3a 2.61051396193e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
963 476126528 e4Scnn1a i23Htr3a 2.61051396193e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
964 476218657 e4Scnn1a i23Htr3a 2.3225337216e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
965 476218657 e4Scnn1a LIFi23Htr3a 2.3225337216e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
966 314900022 e4Scnn1a LIFi23Sst 1.1265558189e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
967 348592897 e4Scnn1a LIFi23Sst 3.58326356294e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
968 395830185 e4Scnn1a LIFi23Sst 1.67171970389e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
969 469798159 e4Scnn1a LIFi23Sst 1.17189951519e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
970 476126528 e4Scnn1a LIFi23Sst 3.54226008804e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
971 476218657 e4Scnn1a LIFi23Sst 3.31404928422e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
972 314900022 e4Scnn1a LIFi5Htr3a 1e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
973 348592897 e4Scnn1a LIFi5Htr3a 2.81285082528e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
974 395830185 e4Scnn1a LIFi5Htr3a 1.51749975938e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
975 469798159 e4Scnn1a LIFi5Htr3a 1.12624783812e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
976 476126528 e4Scnn1a LIFi5Htr3a 2.61051396193e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
977 476218657 e4Scnn1a LIFi5Htr3a 2.3225337216e-05 DirectionRule_others 90.0 "[50.0, 300.0]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
978 314900022 e4Scnn1a LIFi5Sst 1.04783121165e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
979 348592897 e4Scnn1a LIFi5Sst 3.31760120223e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
980 395830185 e4Scnn1a LIFi5Sst 1.55752202911e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
981 469798159 e4Scnn1a LIFi5Sst 1.09863785119e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
982 476126528 e4Scnn1a LIFi5Sst 3.29426130878e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
983 476218657 e4Scnn1a LIFi5Sst 3.08453372029e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""basal"", ""apical""]" 1.5 GABA_InhToExc.json
984 314900022 e4Scnn1a i1Htr3a 1.91902634969e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""apical""]" 3.8 GABA_InhToExc.json
985 348592897 e4Scnn1a i1Htr3a 0.000582617617135 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""apical""]" 3.8 GABA_InhToExc.json
986 395830185 e4Scnn1a i1Htr3a 5.17092950215e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""apical""]" 3.8 GABA_InhToExc.json
987 469798159 e4Scnn1a i1Htr3a 1.71348405631e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""apical""]" 3.8 GABA_InhToExc.json
988 476126528 e4Scnn1a i1Htr3a 7.49908834115e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""apical""]" 3.8 GABA_InhToExc.json
989 476218657 e4Scnn1a i1Htr3a 0.000135999385958 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""apical""]" 3.8 GABA_InhToExc.json
990 314900022 e4Scnn1a LIFi1Htr3a 1.91902634969e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""apical""]" 3.8 GABA_InhToExc.json
991 348592897 e4Scnn1a LIFi1Htr3a 0.000582617617135 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""apical""]" 3.8 GABA_InhToExc.json
992 395830185 e4Scnn1a LIFi1Htr3a 5.17092950215e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""apical""]" 3.8 GABA_InhToExc.json
993 469798159 e4Scnn1a LIFi1Htr3a 1.71348405631e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""apical""]" 3.8 GABA_InhToExc.json
994 476126528 e4Scnn1a LIFi1Htr3a 7.49908834115e-05 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""apical""]" 3.8 GABA_InhToExc.json
995 476218657 e4Scnn1a LIFi1Htr3a 0.000135999385958 DirectionRule_others 90.0 "[50.0, 1e+20]" "[""apical""]" 3.8 GABA_InhToExc.json
996 100000105 LIFi23Pvalb e5Rbp4 0.009229683338889998 DirectionRule_others 90.0   1.2 instanteneousExc.json
997 100000105 LIFi23Pvalb e23Cux2 0.022316470490700003 DirectionRule_others 90.0   1.2 instanteneousExc.json
998 100000105 LIFi23Pvalb e4Scnn1a 0.010348391839 DirectionRule_others 90.0   1.2 instanteneousExc.json
999 100000105 LIFi23Pvalb i23Pvalb 0.00340296904321 DirectionRule_others 50.0   1.6 instanteneousInh.json
1000 100000105 LIFi23Pvalb e4other 0.010348391839 DirectionRule_others 90.0   1.2 instanteneousExc.json
1001 100000105 LIFi23Pvalb i5Pvalb 0.00251934163662 DirectionRule_others 50.0   1.6 instanteneousInh.json
1002 100000105 LIFi23Pvalb i4Pvalb 0.00340296904321 DirectionRule_others 50.0   1.6 instanteneousInh.json
1003 100000105 LIFi23Pvalb e4Rorb 0.010348391839 DirectionRule_others 90.0   1.2 instanteneousExc.json
1004 100000105 LIFi23Pvalb LIFe4Rorb 0.010348391839 DirectionRule_others 90.0   1.2 instanteneousExc.json
1005 100000105 LIFi23Pvalb i4Htr3a 0.0006183084571310001 DirectionRule_others 50.0   1.5 instanteneousInh.json
1006 100000105 LIFi23Pvalb i4Sst 0.001598714162 DirectionRule_others 50.0   1.5 instanteneousInh.json
1007 100000105 LIFi23Pvalb e4Nr5a1 0.010348391839 DirectionRule_others 90.0   1.2 instanteneousExc.json
1008 100000105 LIFi23Pvalb e5noRbp4 0.009229683338889998 DirectionRule_others 90.0   1.2 instanteneousExc.json
1009 100000105 LIFi23Pvalb LIFi23Htr3a 0.0 DirectionRule_others 50.0   1.5 instanteneousInh.json
1010 100000105 LIFi23Pvalb i23Htr3a 0.0006183084571310001 DirectionRule_others 50.0   1.5 instanteneousInh.json
1011 100000105 LIFi23Pvalb e4Rorb 0.0006183084571310001 DirectionRule_others 50.0   1.5 instanteneousInh.json
1012 100000105 LIFi23Pvalb i23Sst 0.001598714162 DirectionRule_others 50.0   1.5 instanteneousInh.json
1013 100000105 LIFi23Pvalb LIFi23Htr3a 0.0 DirectionRule_others 50.0   1.5 instanteneousInh.json
1014 100000105 LIFi23Pvalb LIFe5Rbp4 0.009229683338889998 DirectionRule_others 90.0   1.2 instanteneousExc.json
1015 100000105 LIFi23Pvalb LIFe23Cux2 0.022316470490700003 DirectionRule_others 90.0   1.2 instanteneousExc.json
1016 100000105 LIFi23Pvalb LIFe4Scnn1a 0.010348391839 DirectionRule_others 90.0   1.2 instanteneousExc.json
1017 100000105 LIFi23Pvalb LIFi23Pvalb 0.00340296904321 DirectionRule_others 50.0   1.6 instanteneousInh.json
1018 100000105 LIFi23Pvalb LIFe4other 0.010348391839 DirectionRule_others 90.0   1.2 instanteneousExc.json
1019 100000105 LIFi23Pvalb LIFi5Pvalb 0.00251934163662 DirectionRule_others 50.0   1.6 instanteneousInh.json
1020 100000105 LIFi23Pvalb LIFi4Pvalb 0.00340296904321 DirectionRule_others 50.0   1.6 instanteneousInh.json
1021 100000105 LIFi23Pvalb LIFe4Rorb 0.010348391839 DirectionRule_others 90.0   1.2 instanteneousExc.json
1022 100000105 LIFi23Pvalb LIFi4Htr3a 0.0006183084571310001 DirectionRule_others 50.0   1.5 instanteneousInh.json
1023 100000105 LIFi23Pvalb LIFi4Sst 0.001598714162 DirectionRule_others 50.0   1.5 instanteneousInh.json
1024 100000105 LIFi23Pvalb LIFe4Nr5a1 0.010348391839 DirectionRule_others 90.0   1.2 instanteneousExc.json
1025 100000105 LIFi23Pvalb LIFe5noRbp4 0.009229683338889998 DirectionRule_others 90.0   1.2 instanteneousExc.json
1026 100000105 LIFi23Pvalb LIFi23Htr3a 0.0006183084571310001 DirectionRule_others 50.0   1.5 instanteneousInh.json
1027 100000105 LIFi23Pvalb i23Htr3a 0.0006183084571310001 DirectionRule_others 50.0   1.5 instanteneousInh.json
1028 100000105 LIFi23Pvalb LIFi23Sst 0.001598714162 DirectionRule_others 50.0   1.5 instanteneousInh.json
1029 100000105 LIFi23Pvalb i1Htr3a 0.00172204996285 DirectionRule_others 50.0   3.8 instanteneousInh.json
1030 100000105 LIFi23Pvalb LIFi1Htr3a 0.00172204996285 DirectionRule_others 50.0   3.8 instanteneousInh.json
1031 341442651 i23Pvalb e5Rbp4 0.00014066912498500006 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.2 AMPA_ExcToInh.json
1032 484635029 i23Pvalb e5Rbp4 0.000283807798677 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.2 AMPA_ExcToInh.json
1033 488501071 i23Pvalb e5Rbp4 0.000296430126379 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.2 AMPA_ExcToInh.json
