edge_type_id,target_model_id,target_label,source_label,weight_max,weight_func,weight_sigma,distance_range,target_sections,delay,params_file
3604,100000119,LIFe5noRbp4,i6Pvalb,0.39775587927999406,DirectionRule_others,90.0,0.9,instanteneousInh.json,,
3610,100000119,LIFe5noRbp4,e4Scnn1a,0.39775587927999406,DirectionRule_EE,30.0,1.5,instanteneousExc.json,,
3611,100000119,LIFe5noRbp4,i23Pvalb,0.754935587824297,DirectionRule_others,90.0,0.9,instanteneousInh.json,,
3617,100000119,LIFe5noRbp4,e4other,0.12651956476087514,DirectionRule_EE,30.0,1.5,instanteneousExc.json,,
3623,100000119,LIFe5noRbp4,i5Pvalb,1.0726850375532446,DirectionRule_others,90.0,0.9,instanteneousInh.json,,
3629,100000119,LIFe5noRbp4,i4Pvalb,1.6937355950834674,DirectionRule_others,90.0,0.9,instanteneousInh.json,,
3638,100000119,LIFe5noRbp4,e4Rorb,0.8022809350848676,DirectionRule_EE,30.0,1.5,instanteneousExc.json,,
3639,100000119,LIFe5noRbp4,LIFe4Rorb,0.8022809350848676,DirectionRule_EE,30.0,1.5,instanteneousExc.json,,
3645,100000119,LIFe5noRbp4,i4Sst,0.12651956476087514,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3651,100000119,LIFe5noRbp4,e4Nr5a1,0.0,DirectionRule_EE,30.0,1.5,instanteneousExc.json,,
3657,100000119,LIFe5noRbp4,e5noRbp4,0.15522180654829035,DirectionRule_EE,30.0,1.5,instanteneousExc.json,,
3663,100000119,LIFe5noRbp4,e6Ntsr1,0.5411400527326888,DirectionRule_EE,30.0,3.5,instanteneousExc.json,,
3668,100000119,LIFe5noRbp4,i6Htr3a,0.7444564566433077,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3673,100000119,LIFe5noRbp4,e4Rorb,0.12651956476087514,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3674,100000119,LIFe5noRbp4,i23Sst,0.09364848503703474,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3684,100000119,LIFe5noRbp4,i5Htr3a,0.3180164835022387,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3685,100000119,LIFe5noRbp4,i6Htr3a,0.15522180654829035,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3691,100000119,LIFe5noRbp4,i6Sst,0.7539659700455513,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3697,100000119,LIFe5noRbp4,i5Sst,0.3180164835022387,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3702,100000119,LIFe5noRbp4,LIFe5Rbp4,0.7444564566433077,DirectionRule_EE,30.0,1.5,instanteneousExc.json,,
3707,100000119,LIFe5noRbp4,LIFe23Cux2,2.0,DirectionRule_EE,30.0,1.8,instanteneousExc.json,,
3712,100000119,LIFe5noRbp4,LIFi6Pvalb,0.0,DirectionRule_others,90.0,0.9,instanteneousInh.json,,
3717,100000119,LIFe5noRbp4,LIFe4Scnn1a,0.12651956476087514,DirectionRule_EE,30.0,1.5,instanteneousExc.json,,
3718,100000119,LIFe5noRbp4,LIFi23Pvalb,0.39775587927999406,DirectionRule_others,90.0,0.9,instanteneousInh.json,,
3723,100000119,LIFe5noRbp4,LIFe4other,0.39775587927999406,DirectionRule_EE,30.0,1.5,instanteneousExc.json,,
3728,100000119,LIFe5noRbp4,LIFi5Pvalb,0.15522180654829035,DirectionRule_others,90.0,0.9,instanteneousInh.json,,
3733,100000119,LIFe5noRbp4,LIFi4Pvalb,0.3180164835022387,DirectionRule_others,90.0,0.9,instanteneousInh.json,,
3742,100000119,LIFe5noRbp4,LIFe4Rorb,0.12651956476087514,DirectionRule_EE,30.0,1.5,instanteneousExc.json,,
3743,100000119,LIFe5noRbp4,i5Htr3a,0.15522180654829035,DirectionRule_EE,30.0,1.5,instanteneousExc.json,,
3748,100000119,LIFe5noRbp4,LIFi4Sst,0.12651956476087514,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3753,100000119,LIFe5noRbp4,LIFe4Nr5a1,1.0726850375532446,DirectionRule_EE,30.0,1.5,instanteneousExc.json,,
3758,100000119,LIFe5noRbp4,LIFe5noRbp4,2.0,DirectionRule_EE,30.0,1.5,instanteneousExc.json,,
3763,100000119,LIFe5noRbp4,LIFe6Ntsr1,0.8022809350848676,DirectionRule_EE,30.0,3.5,instanteneousExc.json,,
3768,100000119,LIFe5noRbp4,LIFi6Htr3a,1.0726850375532446,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3769,100000119,LIFe5noRbp4,LIFi23Sst,0.09364848503703474,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3774,100000119,LIFe5noRbp4,LIFi5Htr3a,0.09364848503703474,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3779,100000119,LIFe5noRbp4,LIFi6Sst,0.09364848503703474,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3784,100000119,LIFe5noRbp4,LIFi5Sst,0.3180164835022387,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3785,100000119,LIFe5noRbp4,i1Htr3a,0.754935587824297,DirectionRule_others,90.0,3.8,instanteneousInh.json,,
3786,100000119,LIFe5noRbp4,LIFi1Htr3a,0.8022809350848676,DirectionRule_others,90.0,3.8,instanteneousInh.json,,
3804,100000120,LIFi6Sst,e5Rbp4,0.0,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3839,100000120,LIFi6Sst,i6Pvalb,0.39775587927999406,DirectionRule_others,50.0,1.2,instanteneousInh.json,,
3908,100000120,LIFi6Sst,i5Pvalb,0.7444564566433077,DirectionRule_others,50.0,1.2,instanteneousInh.json,,
4009,100000120,LIFi6Sst,e5noRbp4,1.6937355950834674,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
4027,100000120,LIFi6Sst,e6Ntsr1,0.8774652013512428,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
4045,100000120,LIFi6Sst,i6Htr3a,0.3180164835022387,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
4113,100000120,LIFi6Sst,i5Htr3a,0.09364848503703474,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
4114,100000120,LIFi6Sst,i6Htr3a,0.5411400527326888,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
4132,100000120,LIFi6Sst,i6Sst,0.7539659700455513,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
4150,100000120,LIFi6Sst,i5Sst,1.0726850375532446,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
